Accession,Species Names01,Gene Symbol01,Control 2h,Control 2h_2,Control 2h_3,Control 6h_1,Control 6h_2,Control 6h_3,Control 10h_1 ,Control 10h_2,Control 10h_3,Control 24h_1,Control 24h_2,Control 24h_3,Virus 2h_1,Virus 2h_2,Virus 2h_3,Virus 6h_1,Virus 6h_2,Virus 6h_3,Virus 10h_1,Virus 10h_2,Virus 10h_3,Virus 24h_1,Virus 24h_2,Virus 24h_3,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
Q86U86,Homo sapiens OX=9606,PBRM1,30.445259791824,27.3589106683295,30.4690555479147,32.0868168946088,33.7719924223475,31.6249138870973,25.3131914651781,39.3120316200768,37.5781053482359,30.2178080837239,36.7906955893637,30.9046978678386,30.9156025778727,32.7609185698915,34.0724666721683,33.5591768025809,34.0396366205268,32.5822603450859,27.4265637038156,37.4597993672153,39.7564764674343,26.8471262949785,26.0666758049056,38.9676970800439,0.147105840540646,0.039376721792597,0.034031413793075,-0.091728993530712,0.083999264513373,0.313632278963963,0.89543532129555,0.688889163293763
P30260,Homo sapiens OX=9606,CDC27,15.4960518422084,16.0570337395541,29.1164173540249,18.0493547056194,19.8313924991931,26.5564042722756,17.874485975227,28.0484274235939,31.0417300979889,21.6241791986757,29.9566373578363,37.7023442418984,20.7273377563357,27.0267356354833,34.0391994447361,21.8860766263625,26.0929233253751,31.0672047370896,22.0659008162724,25.9653630168741,29.8195902556143,24.3476909142165,22.8229156574756,24.2544347967639,0.431010700813864,0.294803475570242,0.016517023311251,-0.321958135543495,0.297258002905868,0.259367570354122,0.951568640635851,0.2713113099202
Q9BSJ8,Homo sapiens OX=9606,ESYT1,0,17.1167417533305,33.7746506205666,2.00243680444477,29.6067378992987,42.418370959479,0,30.6277598083415,43.7153959845646,0,27.0196005808849,42.9729170632265,0,31.8277151788415,33.96647381015,0,22.9522917104746,34.7208985773599,2.88193351416189,24.7815330820718,53.9956890609684,0,56.0362758407703,37.7214252794521,0.370538505687294,-0.360161368067695,0.135414719934013,0.421736493229739,0.752188904614677,0.74574674285169,0.907323541831723,0.721699851689231
P00367,Homo sapiens OX=9606,GLUD1,107.785663630577,27.0837576018991,79.6940352646916,192.370780385453,40.8039327129062,69.7603504270266,89.7675373609158,9.75433043019315,18.4304365084181,228.402864621357,54.1616447963075,119.230076387474,58.1422830377203,10.4855504709339,33.8953560554544,107.146610049009,1.73921236431505,42.5160061739563,31.8993159995095,0.741399465865676,2.71215444496775,0,17.2624325940456,23.7173163437971,-1.06545411591625,-1.00062594411475,-1.73830436170844,-3.29347507301312,0.244022851535398,0.415589236235682,0.369893661388097,0.079085539203852
Q9ULV4,Homo sapiens OX=9606,CORO1C,36.3183122634399,0,27.3089673297673,33.7118861694477,0,30.9203517791027,19.6046563594457,7.96621395864813,13.7052026135333,36.1541683349673,7.13493868016054,24.7841575991705,30.0999266960528,2.04951976931018,33.7362317313761,27.7937637908661,6.03842817816114,23.6129200042734,43.2723449363762,6.50557280230325,9.46164978156909,49.678455533684,1.45958548937271,40.2844549903586,0.050319455608743,-0.170069808458486,0.521255391149343,0.42546090864226,0.96190734361161,0.859483214418717,0.65090853730652,0.670887582100672
P04114,Homo sapiens OX=9606,APOB,18.0563758372155,37.1332655125711,37.8446694030079,17.508238323334,30.0891173254405,32.9809446932811,26.4805585305466,33.9604553058917,34.6210278331936,21.8366391256442,49.1397479028766,46.7428367453267,16.5184124043623,29.9851831765006,33.641582424973,13.270611245026,31.8881961160897,39.0138309043662,9.36951230792845,22.6960468171281,26.1902299116394,3.69063419431522,10.6652341229048,12.017734456492,-0.215147153447084,0.062959962478507,-0.706467965637764,-2.15818336491285,0.632542842586318,0.90079898490305,0.099846583047033,0.028698141561707
P30626,Homo sapiens OX=9606,SRI,0,0,28.2792354611135,0,0,30.4946387424568,0,0,25.212047141504,0,0,35.7421021155444,0,0,33.6068800459663,0,0,28.7522269955974,0,0,25.5176807196453,3.08203163775284,0,72.5234117931753,0.249013496805333,-0.084881921065025,0.017383944333381,1.08086562244118,0.909304282195875,0.96883137764791,0.99361000755284,0.642484825681475
P61421,Homo sapiens OX=9606,ATP6V0D1,29.2062820863454,134.671993691612,34.3579722533795,29.8734636810249,21.7897164250193,44.0037019855515,27.9273782164065,42.4739654420183,33.8733466749898,48.7513678381641,52.6255125669505,52.8830826894911,24.8991398801293,16.4340018730627,33.5260274103422,23.4069580475432,34.3709319562425,38.1793073646446,23.2296127744989,10.8472197057989,14.8423930030463,0,35.4428535026628,5.01284057417851,-1.40496984585805,0.004371441541334,-1.09191556023334,-1.93094899168112,0.30132543202314,0.990763744029091,0.029752507781741,0.027253074060736
P56192,Homo sapiens OX=9606,MARS,53.2392403269745,85.8493033082317,20.4914518957506,62.6248312055358,72.2991341738555,41.0982889591607,78.8180112119413,62.1732099825709,63.4461974134734,35.2288737471268,57.0895246898587,28.1804573175143,34.5809354888698,95.827086025416,33.4696261667132,79.1423170879064,92.2903570489683,32.7030305287647,56.020566660194,74.650083952957,29.50531053108,34.0906541538124,32.9255809057681,55.1546264897261,0.038339278488702,0.213770702152501,-0.352001632437432,0.019880788320538,0.961562208930839,0.668189214556769,0.355917066562774,0.963060044682652
Q9BR76,Homo sapiens OX=9606,CORO1B,18.4896591366167,2.72878936301198,21.5968209566233,13.7946560385294,4.94218154515844,29.5380491006511,12.7270931694897,1.5331851368155,29.5014931144712,19.8203665801641,9.54565165943423,27.6644220813013,14.7172967516485,3.00333217450113,33.4526172319604,20.4885064350345,5.86795788341489,31.3533519167262,11.5276121794114,5.60909094200368,34.611324293464,0,9.54206643535993,9.69581729675083,0.257264348097019,0.257543864314971,0.241832731739867,-1.56778206768566,0.805988918785027,0.775500777156858,0.835487947062626,0.10983018541808
P78344,Homo sapiens OX=9606,EIF4G2,40.8174197670931,28.4759899515437,50.1900897184055,61.3086219052023,26.4057234505536,40.6420163799466,53.8819166909613,20.0072210213869,36.6026981231543,60.5099389151389,30.3054988597084,74.2561814515544,64.0273047305884,32.028281049726,33.3943806073556,47.0901157760184,19.258644838224,38.1727651645313,42.6708620749987,3.29153216559456,23.6151382814865,47.8073583712496,0,26.413253580078,0.115583193550578,-0.296354712063459,-0.667246352177869,-1.153200297661,0.798744389548003,0.575197165804982,0.414584179374129,0.185536684019023
Q7Z2K6,Homo sapiens OX=9606,ERMP1,29.8444927168405,38.2489755906642,24.1965301144546,41.057789902821,36.5449836713779,31.1230311900368,30.2486787869647,40.0020089843316,24.4413345782326,28.5866586202457,39.2115182827476,25.858733573992,40.1428645511299,41.7409829683847,33.3256321373621,33.5588625338901,42.46549656431,30.3288435151412,22.14890054854,39.028229901584,26.5375170225616,20.3913650656295,23.3544633706966,18.5464581511631,0.320013214518843,-0.031830909529791,-0.110425107584932,-0.588331916706516,0.188840447961071,0.872606712927791,0.749380461801511,0.072188526907923
P10155,Homo sapiens OX=9606,TROVE2,26.4003786023444,11.6031656575376,30.6214199863568,29.9040506975759,16.6568608243828,40.0371181823451,28.352245969872,26.7306784678505,31.7101046549691,34.6340404375334,23.0052023744549,35.9246841203604,29.355762621977,19.9681505608575,33.1944356374194,38.0253240991519,6.16947623216621,25.8936732828367,32.3405629244604,8.64382558351205,28.4230070412352,30.1155999760052,27.5408817846219,15.2212834228112,0.265981460931825,-0.305156995219408,-0.322489781064749,-0.360473694528676,0.543152045116263,0.656941986623907,0.481667698626704,0.325972814082364
Q9GZQ8,Homo sapiens OX=9606,MAP1LC3B,52.205857200346,51.4983502020626,35.3187444976525,49.1622307419582,47.6059697447841,31.5366794328022,26.5813327914711,24.9614407769468,13.4839863957411,31.4786902726689,24.1640697413293,16.9055069956444,59.223231725177,49.0295467885479,33.1047304364581,49.6640683604561,47.4503958788058,35.0124836405618,21.5029408361231,20.2136640029568,19.9048635367014,6.58977363393609,6.68244378682418,0,0.024025438193883,0.042348698061216,-0.077600480852795,-2.45053172713386,0.937934228432701,0.869008030924511,0.798061709508039,0.014179570932129
P30419,Homo sapiens OX=9606,NMT1,1.21865986294729,0,26.3044220857559,5.72518710468225,0.353769535805494,59.8931436022109,0.113059041504655,0,32.5904327785825,2.68834118543508,0,49.8385499584965,0,0,33.0939489701774,0,0,40.5256690040397,0.761563348228535,0,30.9184028896853,0,0,0,0.265925425453917,-0.703020032125266,-0.045873885604255,Err:502,0.90067505378202,0.734519418182646,0.982800012390789,0.340158915435775
P48556,Homo sapiens OX=9606,PSMD8,31.6638518692212,9.55634707113727,28.5135111223744,45.0386717141938,28.3620154203499,37.8828129714463,27.9103953661771,19.7218048656946,46.7638416634429,39.2751618411536,19.3922296352017,37.9170603495191,29.9324630311796,18.6135736264725,32.9923489771158,38.6667238097549,31.3556943568618,43.5525998647998,30.1695486186052,18.9877035350105,38.3231472494819,0,14.822213850935,10.4280353658334,0.22562315363692,0.029405832864397,-0.109766560238092,-1.93549333541688,0.655338428603201,0.90469858247459,0.825111404640738,0.037721258236595
Q92621,Homo sapiens OX=9606,NUP205,8.5715687923037,14.0596993930351,25.3871293598604,4.24163033526878,12.0065282233762,33.379696180623,27.4347431188853,31.4114546305127,70.4105421222794,28.2345800828073,18.2957696440313,37.2177921755899,7.87339276589326,10.1631409198861,32.8902984946621,13.881733936238,21.28444062219,30.0231867232198,12.2424482605341,13.4406987935546,35.9916841493845,9.50412425231446,0,0,0.084838720353776,0.393486447260392,-1.0674857422053,-3.13943157965437,0.922778472801462,0.627400157164289,0.225542463703814,0.017277315046753
Q02543,Homo sapiens OX=9606,RPL18A,67.2806600179949,40.8500135520661,32.6145747353197,162.911281954313,53.1879734691294,38.8528082713704,103.602937212185,60.7818838382447,43.8386229532147,71.6599831578921,42.3686745471311,30.8509635816895,100.87943798977,34.4283211657853,32.7933847724571,103.661514281015,42.5608767404234,37.2567173765871,160.772288859728,37.1978107703559,39.947007952637,73.2399637996818,63.0152056268476,57.5073829141073,0.25624332578598,-0.474610213936755,0.192326501717665,0.419435093974754,0.731178930628883,0.621532373512536,0.834708419308189,0.27807841155059
Q8NCD3,Homo sapiens OX=9606,HJURP,60.3367023453854,58.8671214206574,50.2905850330288,69.8225534097953,58.6219826507054,31.7483226292401,62.147306185854,46.8409998986862,23.509664870827,70.368495882018,66.8947714675122,44.0472317204343,68.3084957739928,62.5826830725414,32.7430584892945,70.5653220864818,48.6603079327142,26.4690338533624,61.834648427208,50.012914745214,44.7450492748615,32.8442814263924,60.9074510913073,76.8542118160278,-0.050763046989852,-0.136861795555872,0.24104588563458,-0.087794554428147,0.872948457678995,0.790541023883497,0.549949410840239,0.826881864087986
P38606,Homo sapiens OX=9606,ATP6V1A,0,36.0096998699426,52.0726337139569,0,43.4390203878643,57.170308625116,0,53.8683912197753,54.1670363399395,1.40692401441261,31.8336054847968,56.9139134139989,0,34.3354200890508,32.4753959795359,0,38.028544547085,54.9594830885572,0,30.5668130998796,50.4159667436469,0,9.26720264502776,74.9723776615875,-0.398771010110466,-0.113647201542932,-0.415817414872846,-0.097900342384786,0.72805094258486,0.919746598623731,0.717552814343195,0.948236185299408
Q3KQU3,Homo sapiens OX=9606,MAP7D1,15.6583154100661,21.6751489282872,27.7322548627795,14.6997847063647,5.9318133505369,25.3854183076323,18.7733817101005,24.0885226739118,25.7145814345894,18.820832381345,15.0061112768027,35.7926037509896,19.9467347961619,22.0101674480438,32.4554973692142,16.6886997236576,15.269225299433,26.6104781521056,21.7205509678712,28.2950442861595,35.1830193805812,19.9536750575796,18.8603985868532,22.2291359399148,0.193645403805824,0.347955115325433,0.313115996118196,-0.189661615778116,0.582019793350026,0.56400090848673,0.277879296440563,0.681218050357274
P11940,Homo sapiens OX=9606,PABPC1,47.4597155708166,45.2215512123273,31.3378119751451,127.671727440519,96.756625041875,50.942344316826,130.172347998228,132.939316898751,74.2505630488675,72.5625594111208,71.6964399340457,17.1776609445855,100.106425785701,64.3844589522867,32.3345736286976,103.498263590365,101.502344846127,64.2861511075063,104.002119649403,56.4446600946343,53.9645975539768,101.273935121183,106.284575562267,90.1464447888919,0.66635476000101,-0.032231748924722,-0.653916992876541,0.882915002067638,0.296118417667387,0.940844453311063,0.178006630699945,0.074391074570861
Q9UBM7,Homo sapiens OX=9606,DHCR7,27.0078774945589,27.9590822584555,23.6802861965297,20.0759936013046,23.719286011513,24.0726439384917,11.5799769056574,23.4422956650463,20.3221552737266,32.8232534264931,40.1599216609764,32.2600449095803,31.9533019372441,35.0472882448974,32.3028273160605,15.3151403747654,19.8897553079361,24.6293730474847,5.69250791718403,18.9090590887082,15.2883201416896,0,0,3.78621372766315,0.336447121962356,-0.181757881687725,-0.472415029828963,-4.79682763251554,0.013284888578837,0.419219909956354,0.386573741139008,0.000285023119969
Q99729,Homo sapiens OX=9606,HNRNPAB,9.26338708514333,21.7233286718835,23.4006855625026,19.2570424110815,28.0030148317137,50.475175883179,19.3881765211741,37.9303075000856,55.4717869321037,12.2359162485276,31.223236132507,42.5969832029971,8.91481371931502,29.5213595697479,32.212427546478,17.5587361586014,31.372017679207,42.5334025976043,19.0995904206134,30.7599347134711,61.1599311898963,0,54.4263132215282,144.521828330012,0.377388494758435,-0.095672259746161,-0.0228300961532,1.20904246080497,0.562906983352677,0.8677092075654,0.972848582639841,0.431512623939612
Q16186,Homo sapiens OX=9606,ADRM1,38.9793926737036,27.0581024633855,22.2137168103034,48.8956594367188,32.8262507053864,26.3013035547879,47.0422702096223,36.1647237483,24.3848187098786,37.9305913694147,24.827864531747,23.7104532086512,33.8843315794952,28.9025283641861,32.1588265971774,41.9958040846183,32.4868664216674,27.3555030347067,39.9430101116528,25.6580113898888,25.509088877242,35.4613715436975,29.6275855513256,25.346158189328,0.105486368119314,-0.085062924331703,-0.239885236258376,0.064701580807376,0.689441444257707,0.808568004767233,0.535127225691504,0.819464277411996
P13489,Homo sapiens OX=9606,RNH1,21.0063917784555,19.4261460842018,27.8301565827583,19.3360280346814,28.9263819001009,29.3094319197144,31.3759459361056,40.9851750401716,34.1119220401989,34.7723129931636,16.1162322362629,38.6203575755478,11.4570412810732,14.077747953774,32.1522136445187,28.0260177516479,15.0775976570643,39.7322958810135,15.9011912183899,7.5797544896888,24.7747210140034,0,7.98202111356283,0,-0.242851050888568,0.09472328792051,-1.14171793838692,-3.48720518388661,0.640923538168896,0.833704869298851,0.027593895512624,0.02173324319895
P30048,Homo sapiens OX=9606,PRDX3,7.40104178440603,33.3344117408118,18.5751035730438,7.77513973815979,40.4375414492224,30.5057424382525,14.421944217205,72.8262568754674,33.7646715916257,56.9928767102129,95.4354472987729,48.135063232322,0,55.1177095885632,32.1098873818255,8.25737218243701,50.8445748102167,37.5779218504271,0,21.6830340262507,23.6185126622859,0,6.76326293490578,22.8442637103934,0.55649572253282,0.296514185626636,-1.41752830881337,-2.76002238588841,0.626103690424681,0.725086887296253,0.249991352473899,0.023649103653513
Q8NFJ5,Homo sapiens OX=9606,GPRC5A,22.3943897264913,18.3719250123304,24.7289970847896,39.8467149894207,17.7498437560139,32.5866290099423,24.2057696890028,16.172811739907,23.3083788269147,9.29754849890176,9.491583505421,7.70597716292461,28.7653491382169,17.7704679242098,32.0365205119707,37.8782070106055,21.1469599540693,34.5560654838315,15.8481605215559,12.9503812588539,28.5858684811516,0,1.08150963642365,12.6486140588714,0.262629840344123,0.053360722243304,-0.150339164293266,-0.948381448852519,0.405936932762682,0.897710996848274,0.718693222222035,0.35664986400611
P84103,Homo sapiens OX=9606,SRSF3,41.1474995924307,47.7009915318746,19.2440335955013,58.027349955567,59.5243934274608,37.0556588066595,48.7802050695453,64.997986801379,25.4693916872921,54.9597440617509,55.0372976039828,38.8966797920238,44.5023039517289,52.7603173931514,32.014941452706,47.606931305867,49.9324642604399,28.9325909136485,43.337351219324,46.1358832394738,21.9337036561779,16.012371764737,44.3676459600143,0,0.258205150025914,-0.289791529665144,-0.321813209362777,-1.30213983424556,0.538335408744967,0.394410683137458,0.537715272142581,0.103456587916048
Q6PKG0,Homo sapiens OX=9606,LARP1,16.8927330953669,6.4458719793829,32.7067239503275,14.9924229822916,7.5203923687648,49.1337500391748,20.170752877925,5.91769975512353,26.3267350037049,19.0549260028151,12.6911260738799,22.0725023027184,12.4911110837433,0,31.853185896598,21.5075759651491,9.95525410453653,15.5872086432651,18.765704451673,12.8212611916943,14.1651642794286,6.12671984469361,0,52.7748202040029,-0.337845565076805,-0.60670163588432,-0.196145994982238,0.130201716217962,0.761554436323455,0.569163550915798,0.742473296143767,0.924931473995563
Q15417,Homo sapiens OX=9606,CNN3,0,0,32.8515657032748,0,0,22.629901361698,0,0,29.4686609462962,0,6.60470152654095,43.3351710522694,0,2.16640083976673,31.7551336241643,0,0,36.2635885719283,0,0,19.8501244214721,0,0,75.861468476809,0.046239301750421,0.680291402094087,-0.570033455724832,0.603175158405884,0.982162737812456,0.765724235018677,0.800008299593028,0.77803631799383
