Accession,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
P51858,-0.063588964636312,0.049431172015212,-0.385342920913664,-0.758727622140309,0.753144312621293,0.45261650342056,0.054149402702829,0.053587955824699
O00622,0.11593590569654,-0.147008282338645,-0.027456589419537,-0.079583306497188,0.551661605368559,0.459603628527518,0.880681484486494,0.68820528606234
Q9Y490,1.72521749046299,0.048051716316095,-0.564828661830603,1.36902577147445,0.349759583174004,0.967882571622534,0.722640210038037,0.187041676094778
Q14764,0.034522977105044,0.058169359995065,-0.336512917282295,-1.41007287438521,0.944037281568393,0.738681417646187,0.36025404935536,0.077618544587345
Q7LBR1,0.092567856218379,0.031623467058367,0.088384503284866,-0.945681611097395,0.370466247212632,0.841848455283814,0.537090253877911,0.001120649623174
P20073,-0.02376829039335,0.141240369649458,-0.415361499844629,-1.46855419332394,0.947858120551863,0.386739399600182,0.176590659674883,0.066640766614407
P19404,-0.140776970822691,-0.317783281817172,-0.119211992055934,-1.01004368507365,0.851209015032248,0.63076607362058,0.834446883814734,0.234898160558928
P16402,-0.072941165457326,-0.308313539681396,0.217046520444211,-1.95535914701527,0.273408077819943,0.076835087069524,0.427147274840256,0.006940922394189
P05023,0.017016660093565,-0.626269794356361,-5.02208674971957,-1.75676221000767,0.993045579587841,0.688685049180041,0.158287727818096,0.421843043323495
O75436,0.331484869789361,0.102736858708708,-0.105841874643943,-1.01158594383577,0.078307046584048,0.634941327451599,0.587516969404726,0.001346656682632
Q15274,0.046267422564626,-0.378648897017874,0.003406535164225,-1.36241042770359,0.877738421985429,0.145208362267552,0.993028313942428,0.006101028382518
P08865,-0.295281665133829,-0.149261079717633,-0.636108610539275,-1.81004275398702,0.245172648519538,0.426649554609687,0.014510948163426,0.019038943794392
P39019,0.442251844640926,0.433382154138086,-0.553463063851145,0.380845868807607,0.207541000396097,0.242691764306844,0.032733497781403,0.070745028504509
P00491,-0.139866583861466,-0.658558754492191,-0.612179097755731,-0.173433079837418,0.879417047363471,0.406207652211547,0.367233334005881,0.774917266700928
O00422,0.258230228683288,0.046346062815874,0.048493547306898,-0.385125664932971,0.040576252649967,0.660404512905329,0.664902398184999,0.046633102230065
P05388,-0.230365984155537,-0.164404460075447,-0.288105684316916,-0.063855100142191,0.598667332308148,0.553494132167797,0.300177815834516,0.834580101439268
P56385,-0.377228962451298,-0.326377312037671,-0.54279628262248,-1.27113554028342,0.651634381528429,0.649182090201123,0.335657002846915,0.169260396856005
Q9UNF1,0.20053582593034,-0.076330839490633,0.201183031037148,-1.39685197377568,0.496199114584419,0.755955511033959,0.579498828155037,0.004468153845164
Q12906,0.197052115447879,0.231621799893927,-0.364636534259948,-1.48510740965569,0.828215517545552,0.850614788745725,0.697120033564846,0.246807892568139
P31040,0.41927536233604,-0.175266406811258,0.64683155196246,-0.09326300396433,0.558129588957288,0.752227925010357,0.184991854209587,0.869236738429116
P35052,0.198841760114726,-0.166252679367009,-0.227898629680279,-0.118974449786425,0.731527510899284,0.723404078715475,0.646970141886765,0.790687734834708
O43837,0.313872039000502,-0.234272802054826,-0.112907614174962,-0.498211259430307,0.67220590517945,0.641244525654481,0.778981004091924,0.264480020153417
Q9ULC5,0.023108341361935,0.262187091211817,-0.491484393499182,-0.847275051531916,0.960729030010187,0.609466135992707,0.6255351541779,0.559588677493919
P22695,0.178770507181304,-0.054010427511684,0.11786051186933,0.820484253564883,0.733186685454578,0.93170156475738,0.872732262365028,0.152154286788862
P12830,-0.134608569670751,-0.058200004471664,-0.233413807385628,-1.73373762472577,0.303238169252523,0.489260862360754,0.206494737478744,0.005722309191204
Q15008,0.233872923488595,-0.234342562155418,0.085786929969459,-0.632123500078608,0.389962089984504,0.344668046633789,0.668137537523748,0.073281147010094
O75083,-0.815765335641577,0.002235755847528,-0.584018492808359,0.704195500354139,0.242072848957734,0.995104566408288,0.124509113327284,0.02043102708641
P25789,-0.064106113274821,-0.036015045401615,0.3471032289063,-0.168114308773527,0.83699458004209,0.766551894152997,0.434534269464949,0.813798344352268
Q14166,-0.055277231170562,0.344325749089484,0.246325605848374,0.052295481680276,0.855239486082992,0.23404194451548,0.361312996213526,0.898411582376642
O95394,0.074738330287303,-0.079587221513314,-0.147388499811011,0.232806919932707,0.884000072028742,0.870032622905567,0.817673648475544,0.731863774513545
P30153,0.123840820442798,-0.13538593053822,-0.201709275356334,0.4982189399355,0.923086937937627,0.907491076247581,0.839503855806417,0.707889484342634
P46977,-0.237485571056606,-0.041741144916435,-0.697087582066401,-2.61601497068725,0.618272432872734,0.921785696880637,0.175867268902937,0.027865796887746
P26599,0.792507379678727,-0.013360427928417,-0.19187062598674,1.18319300578761,0.439037000234836,0.986995640994646,0.76409789219173,0.188418594235278
P40227,-0.05709424208902,-0.12239036143996,-0.769981916690776,1.18432408127809,0.920148727441626,0.785329914332106,0.120686780985447,0.350028660502582
O00767,0.060406105944941,-0.405323414096084,-0.868086219932865,-3.56185094547747,0.909573363130793,0.726767888001749,0.397844196899119,0.006324217389667
P31930,0.237985111884887,-0.211468433724816,-0.298709401703601,-1.00550353908132,0.597689651194244,0.64624995253571,0.602583349628143,0.220824112946682
Q6UWY2,0.362530739528666,0.227888794084512,-0.004566766385624,-0.122341623008187,0.385132143506584,0.576336859890913,0.991751418499521,0.78392780824301
O15260,0.354350472970677,-0.16734515461568,0.505318328608533,0.163329301518627,0.455882005249871,0.755660534526443,0.50018945797184,0.713845388374144
Q9BZL1,-0.142791309620262,-0.188304009107147,-0.391161792492447,-1.92236483845642,0.329149155303978,0.102141711837543,0.002844653741278,0.00269557852236
Q8WWI1,-0.419431285718203,0.178279014758709,-1.4976965019192,-0.856285518058236,0.56762747231226,0.682718396599102,0.167237013152616,0.549694330801297
P52888,0.226264299327067,-0.619186151872589,-0.146774892263126,0.223618077271309,0.73677943478968,0.377624456416578,0.767333591380582,0.6965701433408
P47897,0.192585698438439,-0.297042955369037,-0.617264445351347,-1.69169244960744,0.778704683343956,0.509885652177263,0.454146132321429,0.101789261697696
O95817,0.017461298019413,-0.43832944578148,-0.739816716427515,-0.882369443537245,0.982162867693886,0.580100461266474,0.445184102825968,0.485612252060569
P49458,0.796636220781375,-0.437787490669102,-0.008673998058857,0.164071612391276,0.044190230989342,0.167029443907449,0.966096295357488,0.186093777410446
P62888,0.218907796026096,0.032406671161765,-0.128919974614644,-0.755759785593613,0.44795279493696,0.865314635050979,0.575585127507979,0.190971014967322
P55795,0.047388837592345,-0.559175242623519,-0.336490881635917,-0.433873114995929,0.963739415515589,0.577090689014951,0.770974173494315,0.660979614384574
P59998,-0.01089245052507,0.077245470010325,-0.190117244466028,-0.892496471659831,0.977530899021101,0.703015651694062,0.090125774636928,0.118733152729403
Q13492,0.109342421600162,-0.183249700289462,0.117873594353772,-0.841529430648549,0.634055050040381,0.386261459941064,0.745555233204769,0.202505005736231
Q9Y262,-0.128304017242423,-0.141812191921387,-0.217277785109446,-0.5326059690872,0.575038678087177,0.647598982812864,0.679796835176435,0.63830833909977
P40939,0.198035895641838,-0.717321706206512,-0.71431374395432,Err:502,0.616423783535105,0.34733525111148,0.445702695264861,0.006069354921477
Q13151,-0.273328225692748,-0.078241026806205,-0.131164553919305,-0.077812643913006,0.158252890750281,0.780678484180553,0.334777395992629,0.339674672614236
P15260,-0.139084221741906,-0.034383387164322,-0.320360737867977,-0.984232057627628,0.710379656114707,0.916269892156905,0.602160272522554,0.437578697175656
Q96JM3,0.397701886503052,0.118208549247441,0.141848034707987,0.083756187750212,0.003745958227384,0.490603312370608,0.093286088394374,0.603222339327913
P38571,0.291765974993995,-0.117283649271825,-0.248174720280269,-2.23664114040646,0.409774297928401,0.737967014211939,0.415195031576858,0.025065457033866
Q15582,-0.038721872142673,0.092524713784676,0.077253157437677,-0.534792328871953,0.920455480697745,0.739616547499269,0.84163173203721,0.481969513232976
Q14697,-0.055041386789491,-0.539091821601814,-0.454558103988743,-0.095393387162867,0.922485804096808,0.257429458043229,0.510092075406968,0.901516581670493
P61457,-0.056111975897442,-0.061570969840554,-0.438429830364761,-2.07240706328212,0.771572032175407,0.528342858752659,0.000272246192859,0.005260155856349
O00299,-0.551500417028393,-0.30806421131175,-1.48264176997733,-1.66514236048136,0.448722836192464,0.416571777058711,0.02279025035792,0.124021489262215
O00567,1.01695156194643,-0.023305440933953,-0.054722858732496,0.447945999015315,0.144033978538631,0.977138672679616,0.88711413276532,0.713281515400353
Q8IZP9,-0.137130923902987,-0.178200167860836,-0.198624740616522,-2.08106320139289,0.49321556009129,0.079758076006288,0.456780183731731,0.004483057860767
P61769,0.057783463610461,-0.111195323405242,-0.276783749595959,-0.050500182058168,0.729155312832465,0.582260932897472,0.21727086502136,0.856567811666724
Q8N684,0.043667093308191,0.111024026556821,-0.322110313573472,0.144891367699111,0.925295444123665,0.818295051838167,0.344973263989933,0.770423196502895
P30740,-0.176712116643449,-0.032234603995467,-0.789388168821779,-1.18037233498605,0.499110899267898,0.905661617640213,0.332866327464744,0.195217307735016
P42330,0.166987441836802,-1.22628901703051,-0.230763254210031,0.782616142079125,0.834440976300437,0.035397788931055,0.804735371687256,0.451426920923237
P38117,-0.786504061568282,-0.41752670683168,-1.33119232811537,-1.63285290654855,0.125928305655628,0.069446037124433,0.035170080902075,0.018509548091273
P01019,0.16678028185075,-0.024985359445747,-0.372231274635907,-1.36562077689321,0.679811894698484,0.952845880359881,0.238355066976355,0.014472952926134
Q14978,-0.173616493466802,-0.046090819629242,-0.690073924102624,-1.67324732539386,0.797939220668704,0.70947329458399,0.012526849995469,0.110620053020998
Q13907,0.11715612809456,-0.012713160792904,-0.23221595262653,-1.60537961010612,0.395463626543119,0.908408337651236,0.293547415886884,0.020888701529626
P62249,0.196536412970411,0.104934911121462,0.017595785345765,-0.768618726255942,0.732157134879018,0.722421660123422,0.956344911840059,0.315167546260618
P02545,1.58129476543639,-2.48043521228608,Err:502,3.18391674703816,0.56200907476255,0.464431689015467,0.12264834087484,0.231272952216694
Q9NV06,0.32214513460867,-0.109518881554276,-0.090225625106241,-0.897326656139458,0.436731925993623,0.749517956380978,0.683169582801354,0.106145034830296
P04844,-0.612726080355935,-0.053255876886474,-1.03096742251765,-2.17446324727428,0.748236196121145,0.979980996859276,0.509481043511822,0.40842809477484
P13639,2.5379764279329,-0.480392593088445,0.05561944308139,2.18570297390917,0.23759920961014,0.410931560454807,0.913495191565608,0.013814973423321
O75390,0.290597002990832,-0.092762171922473,0.116920837291439,0.686961114404636,0.485040646903274,0.780469185572402,0.782657247633618,0.369527177335777
O94906,0.375232550771086,-0.360120418136173,-0.805475838774624,-1.53270595525391,0.547630926525889,0.545122731956643,0.07550156303434,0.165515188506195
P62993,-0.503363072308484,-0.173132225766352,-0.661148568649389,-0.140986154418169,0.07320324165187,0.389198903042842,0.044814205407343,0.351772909675151
Q10471,0.498032293538933,-0.068031970569594,-0.063651855799084,-0.227929586525242,0.189408125853019,0.76017612665893,0.855136842337491,0.662923411376388
P23284,0.354949818396534,-0.365720612012504,-0.37912675469674,-0.684958810418792,0.754410904057941,0.7460751438561,0.737011849093449,0.564414093415515
P20645,0.313387518163904,0.15863510849181,-0.192867371118345,-1.81104537610908,0.28452629619959,0.522654562200777,0.5867436980255,0.052439098047859
P62826,0.454022740268302,-0.315749264261712,0.338898204209141,1.762044936584,0.759757707901997,0.803994396467644,0.817431160475765,0.05447236750909
O75821,-0.078917523801285,0.006726869810422,-0.073314664822885,0.269755434099128,0.702530312182477,0.978633665757852,0.537884664559789,0.365433479517405
P25685,0.037816332280296,0.307477151097972,-0.202512433756671,0.009626372204914,0.868171581828813,0.185919604516621,0.478870790323367,0.970054832870178
Q9Y5A9,1.07583549391742,0.42701235837999,0.071397420405854,-0.970405205633649,0.010848430893209,0.124875989944018,0.907152886661313,0.427939218862791
Q9Y230,0.641699985281553,0.339766521543828,-1.24307884957989,0.985706901763287,0.655296563506033,0.807594965642593,0.33906679692146,0.652022687457439
P41250,0.41109239826297,-0.249267158340437,0.372683049322369,-0.589751863694696,0.689664482828927,0.762107986615181,0.708181199632039,0.506176924904951
P23528,0.255454918121965,-0.225752783674028,-0.307026864494797,1.0811979230203,0.807913459457502,0.361966187097427,0.483303471250219,0.236812390059391
P53007,0.002140246614377,-0.184836427413736,0.19579643573545,-0.665470202017496,0.997871252860862,0.834610698335719,0.809147331121666,0.460700088299543
O00764,0.319875759588207,-0.175917000997213,0.182216744554591,0.432679451787636,0.283199352360596,0.421392098385454,0.618250848369127,0.333053355511426
P41091,-0.040582542311128,-0.64912398567657,0.037698244519902,-0.431038828246235,0.931842913487042,0.212154141869354,0.93592119804326,0.449810158264512
O15541,0.475428273004883,0.334368846825627,0.448412433430311,0.411551317685157,0.216691289392878,0.50383704327308,0.313509907374472,0.283254205941681
Q13501,-0.118414132228306,-0.071156927968934,-0.035809887471617,-0.173126310551398,0.726617956643953,0.752914648446178,0.926703095907322,0.850177557650603
P07686,-0.021166551347701,-0.174165407958451,-0.341467165770401,-0.47160039888418,0.972608163806778,0.72586531762001,0.551804590969443,0.506156899002609
Q86Y82,-0.009790753008169,-0.032944157788583,0.054113386123898,-0.509116231072821,0.935990413947985,0.724570970610874,0.606172608589096,0.062136455173371
P30084,0.170137502978731,0.331439059246969,-0.534055451241433,-0.515354289944056,0.729609189055656,0.702220850261858,0.361200446380528,0.505001019362039
Q9NW13,0.219037181583131,0.077575031221814,0.186411958407727,-0.829732827431923,0.808622465632738,0.847234449803202,0.745834831050194,0.484524693551051
P32969,0.773934936512975,-0.46649226490374,-0.437812783925988,0.545124280851099,0.525723715353086,0.596156668571663,0.378133277687798,0.482932469960848
P34897,-0.116633398310428,-0.084596363087618,-0.098608344767138,-0.201592603734691,0.760245387315045,0.828642157347005,0.644696216882836,0.623509136028523
O95433,-0.237434404392693,0.299871119647545,-0.765400866418923,-0.830536479471286,0.730639890310374,0.538753753673213,0.31964477253253,0.19105173559185
P19623,0.447391219191356,-0.404731549383455,-0.231331903985579,0.416724916217177,0.779805613701961,0.783812872198702,0.90235515197136,0.763994986917741
Q15637,0.290673237303685,-0.110633071311309,-1.00816376245818,0.454956930753663,0.805010231871067,0.886598617258859,0.18105533646459,0.583185140037269
P36543,-0.525034260812776,0.231693177940837,-1.0763958951187,-0.672225480373,0.347933008308313,0.595209909109328,0.10244583680911,0.311743966904987
P50454,-0.547553127131263,0.205725605511277,-1.46108690831179,-0.474093815871625,0.691654395570985,0.797760867696357,0.313668938614211,0.766396742904504
Q9UN86,0.02805266353648,0.122158277915512,0.002302804859252,0.056748460870227,0.95143443925289,0.751082206406151,0.996757547434643,0.864935583536204
