drugbank_id	category	organism	known_action	actions	uniprot_id	pubmed_ids
DB04071	target	Humans	unknown		P00326	17139284|17016423|10592235
DB04072	target	Humans	unknown		Q99798	17139284|17016423|10592235
DB04073	target	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	unknown		P01556	17139284|17016423
DB04074	target	Neisseria meningitidis serogroup B (strain MC58)	unknown		Q9JZW6	17139284|17016423
DB04074	target	Streptomyces clavuligerus (strain ATCC 27064 / DSM 738 / JCM 4710 / NBRC 13307 / NCIMB 12785 / NRRL 3585 / VKM Ac-602)	unknown		P18548	17139284|17016423
DB04074	target	Mycobacterium tuberculosis	unknown		P9WQB3	17139284|17016423
DB04074	target	Humans	unknown		O15382	17139284|17016423
DB04074	transporter	Humans	unknown	inhibitor	O60669	10417314
DB04074	transporter	Humans	unknown	inhibitor	P53985	9639576
DB04074	transporter	Humans	unknown	substrate	O15427	11101640
DB04075	target	Escherichia coli (strain K12)	unknown		P0A6C8	17139284|17016423
DB04075	target	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		Q9HTN2	17139284|17016423
DB04076	target	Humans	unknown		P00491	17139284|17016423|10592235
DB04076	enzyme	Humans	no	substrate	P05177	12735109|10942180|15529418
DB04079	target	Neisseria gonorrhoeae	unknown		P02974	17139284|17016423
DB04079	target	Escherichia coli (strain K12)	unknown		P13036	17139284|17016423
DB04079	target	Humans	unknown		P08100	17139284|17016423|10592235
DB04080	target	Humans	unknown		P12931	10592235
DB04081	target	Humans	unknown		P00918	17139284|17016423
DB04082	target	Shigella flexneri	unknown		P0A808	17139284|17016423
DB04082	target	Escherichia coli (strain K12)	unknown		P0A805	10592235
DB04083	target	Thermus thermophilus	unknown		P83786	
DB04083	target	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		Q9X266	
DB04083	target	Pseudomonas putida	unknown		P13254	
DB04083	target	Escherichia coli (strain K12)	unknown		P00935	
DB04083	target	Trypanosoma cruzi	unknown		P33447	
DB04083	target	Humans	unknown		Q16773	17139284|17016423
DB04083	target	Humans	unknown		P11926	17139284|17016423
DB04083	target	Escherichia coli (strain K12)	unknown		P12995	17139284|17016423
DB04083	target	Humans	unknown		P11217	17139284|17016423|10592235
DB04083	target	Humans	unknown		P21549	17139284|17016423
DB04083	target	Escherichia coli (strain K12)	unknown		P00509	17139284|17016423
DB04084	target	Cellvibrio japonicus (strain Ueda107)	unknown		P49424	
DB04085	target	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		P00282	17139284|17016423
DB04086	target	Bacillus agaradhaerens	unknown		O85465	17139284|17016423
DB04087	target	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown		Q5SJ28	10592235
DB04087	target	Escherichia coli (strain K12)	unknown		P0A6L0	17139284|17016423
DB04088	target	Humans	unknown		P18031	17139284|17016423
DB04089	target	Humans	unknown		P00918	17139284|17016423|10592235
DB04090	target	Humans	unknown		P15559	17139284|17016423
DB04092	target	Escherichia coli (strain K12)	unknown		P15034	17139284|17016423
DB04094	target	Humans	unknown		P62942	17139284|17016423|10592235
DB04095	target	Mycobacterium tuberculosis	unknown		P9WP01	17139284|17016423
DB04097	target	Escherichia coli (strain K12)	unknown		P09147	17139284|17016423
DB04098	target	Humans	unknown		P17612	17139284|17016423|10592235
DB04099	target	Bacillus subtilis (strain 168)	unknown		P08164	17139284|17016423
DB04099	target	Humans	unknown		Q9HAN9	17139284|17016423
DB04099	target	Bacillus subtilis (strain 168)	unknown		P54455	17139284|17016423
DB04099	target	Humans	unknown		Q96T66	17139284|17016423
DB04099	target	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown		O25096	17139284|17016423
DB04099	target	Escherichia coli (strain K12)	unknown		P18843	17139284|17016423
DB04100	target	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		P00282	17139284|17016423
DB04100	transporter	Humans	unknown	inhibitor	Q92887	9918561
DB04101	target	Humans	unknown		P24941	17139284|17016423|10592235
DB04103	target	VACV	unknown		P07617	17139284|17016423
DB04104	target	Escherichia coli (strain K12)	unknown		P05100	17139284|17016423
DB04105	target	Humans	unknown		P00325	17139284|17016423
DB04106	target	Humans	unknown		Q16881	17139284|17016423
DB04107	target	Humans	unknown		P07477	17139284|17016423|10592235
DB04108	target	Humans	unknown		P50579	17139284|17016423|10592235
DB04109	target	Humans	unknown		P35030	10592235
DB04112	target	Humans	unknown		P14555	17139284|17016423
DB04113	target	Humans	unknown		P00326	17139284|17016423|10592235
DB04114	target	Humans	unknown		P22303	10592235
DB04115	target	Staphylococcus haemolyticus	unknown		P0A0N5	17139284|17016423
DB04115	target	Humans	unknown		O15392	17968851
DB04116	target	Escherichia coli (strain K12)	unknown		P00722	17139284|17016423
DB04117	target	Humans	unknown		P30084	17139284|17016423|10592235
DB04119	target	Humans	unknown		Q9UQM7	17139284|17016423|10592235
DB04119	target	Humans	unknown		P22314	17139284|17016423|10592235
DB04120	target	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		Q05603	17139284|17016423
DB04120	target	Acinetobacter sp. (strain ADP1)	unknown		P07773	17139284|17016423
DB04121	target	Humans	unknown		P84077	17139284|17016423|10592235
DB04122	target	Leuconostoc mesenteroides	unknown		P11411	17139284|17016423
DB04123	target	Enterobacter cloacae	unknown		P05364	17139284|17016423|10592235
DB04124	target	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown		P60339	17139284|17016423
DB04125	target	Humans	unknown		P07477	17139284|17016423|10592235
DB04126	target	Humans	unknown		P07858	10592235
DB04126	target	Humans	unknown		P09668	10592235
DB04127	target	Shigella flexneri	unknown		P0A7Z3	17139284|17016423
DB04128	target	Aquifex aeolicus (strain VF5)	unknown		O66529	17139284|17016423
DB04129	target	Humans	unknown		P42262	17139284|17016423|10592235
DB04130	target	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		Q05603	17139284|17016423
DB04131	target	Streptomyces purpurascens	unknown		Q54528	
DB04132	target	Humans	unknown		Q04760	17139284|17016423
DB04132	target	Humans	unknown		Q03013	17139284|17016423|10592235
DB04132	target	Humans	unknown		P09211	17139284|17016423|10592235
DB04132	target	Plasmodium falciparum	unknown		Q8MU52	
DB04132	target	Humans	unknown	ligand	P08263	20606271|10592235
DB04132	target	Humans	unknown		P0CG29	10592235
DB04132	enzyme	Humans	unknown	ligand	P08263	20606271|10592235
DB04133	target	Staphylococcus aureus	unknown		P00807	17139284|17016423|10592235
DB04133	target	Clostridium perfringens (strain 13 / Type A)	yes	inhibitor	Q8XJ01	2061284
DB04133	transporter	Humans	unknown		O76082	10636865
DB04133	transporter	Humans	unknown		Q4U2R8	12650826
DB04133	transporter	Humans	unknown		Q8TCC7	12650826
DB04133	transporter	Humans	unknown		Q9NSA0	12650826
DB04135	target	Escherichia coli (strain K12)	unknown		P25524	17139284|17016423
DB04136	target	Humans	unknown		P00734	17139284|17016423|10592235
DB04137	target	Humans	unknown		P20339	17139284|17016423|10592235
DB04137	target	Bacillus subtilis (strain 168)	unknown		P38424	17139284|17016423
DB04137	target	Pseudomonas phage phi6	unknown		P11124	17139284|17016423
DB04137	target	Humans	unknown		Q9NWZ5	17139284|17016423|10592235
DB04137	target	Humans	unknown		P01112	17139284|17016423|10592235
DB04137	target	Hepatitis C virus genotype 1b (isolate BK)	unknown		P26663	17139284|17016423
DB04137	target	Humans	unknown		P61587	17139284|17016423|10592235
DB04137	target	BVDV	unknown		P19711	17139284|17016423
DB04137	target	Humans	unknown		Q15382	17139284|17016423|10592235
DB04137	target	Shigella flexneri	unknown		P0A6T8	17139284|17016423
DB04137	target	Humans	unknown		P16118	17139284|17016423|10592235
DB04137	target	PBCV-1	unknown		Q84424	17139284|17016423
DB04137	target	Poliovirus type 1 (strain Mahoney)	unknown		P03300	17139284|17016423
DB04137	target	Humans	unknown		P84077	17139284|17016423|10592235
DB04137	target	Escherichia coli (strain K12)	unknown		P32173	17139284|17016423
DB04137	target	Lactobacillus sp. (strain 30a)	unknown		P43099	17139284|17016423
DB04137	target	Humans	unknown		P00367	17139284|17016423|10592235
DB04137	target	Humans	unknown		Q8N142	17139284|17016423|10592235
DB04137	target	Humans	unknown		P10114	17139284|17016423
DB04138	target	Escherichia coli (strain K12)	unknown		P38489	17139284|17016423
DB04139	target		unknown		P03176	17139284|17016423
DB04140	target	Humans	unknown		P08254	17139284|17016423|10592235
DB04141	target	Humans	unknown		P16442	17139284|17016423|10592235
DB04141	target	Humans	unknown		P08574	10592235
DB04141	target	Humans	unknown		P00156	10592235
DB04141	target	Humans	unknown		P31930	10592235
DB04141	target	Humans	unknown		P22695	10592235
DB04141	target	Humans	unknown		P07919	10592235
DB04141	target	Humans	unknown		O14949	10592235
DB04141	target	Humans	unknown		P47985	10592235
DB04141	target	Humans	unknown		P14927	10592235
DB04141	target	Humans	unknown		Q9UDW1	10592235
DB04141	target	Humans	unknown		P31040	10592235
DB04141	target	Humans	unknown		P21912	10592235
DB04141	target	Humans	unknown		O14521	10592235
DB04141	target	Humans	unknown		Q16134	10592235
DB04141	target	Humans	unknown		Q99643	10592235
DB04142	target	Humans	unknown		P18031	17139284|17016423
DB04143	target	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		P00929	10592235
DB04143	target	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		P0A2K1	10592235
DB04144	target	Humans	unknown		Q00987	17139284|17016423|10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P13036	17139284|17016423|10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P10384	17139284|17016423|10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P37001	17139284|17016423|10592235
DB04147	target	Humans	unknown	ligand	P27338	10592235|12913124
DB04147	target	Escherichia coli (strain K12)	unknown		P0AGG2	17139284|17016423|10592235
DB04147	target	Rhodobacter sphaeroides	unknown		P0C0Y8	10592235
DB04147	target	Rhodobacter sphaeroides	unknown		P0C0Y9	10592235
DB04147	target	Rhodobacter sphaeroides	unknown		P0C0Y7	10592235
DB04147	target	Paracoccus denitrificans	unknown		P98002	10592235
DB04147	target	Paracoccus denitrificans	unknown		P08306	10592235
DB04147	target	Humans	unknown		P01593	10592235
DB04147	target	Humans	unknown		P01764	10592235
DB04147	target	Rhodopseudomonas viridis	unknown		P07173	10592235
DB04147	target	Rhodopseudomonas viridis	unknown		P06008	10592235
DB04147	target	Rhodopseudomonas viridis	unknown		P06009	10592235
DB04147	target	Rhodopseudomonas viridis	unknown		P06010	10592235
DB04147	target	Thermochromatium tepidum	unknown		Q93RD8	10592235
DB04147	target	Humans	unknown		P60981	10592235
DB04147	target	Humans	unknown		P08100	10592235
DB04147	target	Rhodobacter sphaeroides	unknown		P0C0X8	10592235
DB04147	target	Humans	unknown		Q14494	10592235
DB04147	target	Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / 104-1A)	unknown		P33247	10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P06129	10592235
DB04147	target	Escherichia coli	unknown		P00646	10592235
DB04147	target	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		P42512	10592235
DB04147	target	Humans	unknown		P02689	10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P0A915	10592235
DB04147	target	Rhodopseudomonas acidophila	unknown		P26789	10592235
DB04147	target	Rhodopseudomonas acidophila	unknown		P26790	10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P02929	10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P17315	10592235
DB04147	target	Escherichia coli	unknown		P06716	10592235
DB04147	target	Humans	unknown		P23528	10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P09391	10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P76045	10592235
DB04147	target	Escherichia coli	unknown		P07110	10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P69856	10592235
DB04147	target	Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)	unknown		Q3J170	10592235
DB04147	target	Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)	unknown		Q3J1A5	10592235
DB04147	target	Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)	unknown		Q3J1A6	10592235
DB04147	target	Neisseria meningitidis	unknown		Q5RT80	10592235
DB04147	target	Rhizobium loti (strain MAFF303099)	unknown		Q98GN8	10592235
DB04147	target	Escherichia coli (strain K12)	unknown		P69681	10592235
DB04147	target	Staphylococcus aureus (strain COL)	unknown		A0A0H2WWQ9	10592235
DB04147	target	Humans	unknown		Q02127	10592235
DB04147	target	Escherichia coli	unknown		Q46704	10592235
DB04147	target	Escherichia coli	unknown		Q46705	10592235
DB04147	target	Escherichia coli	unknown		Q46702	10592235
DB04147	target	Pseudomonas fluorescens (strain Pf-5 / ATCC BAA-477)	unknown		Q4KH25	10592235
DB04147	enzyme	Humans	unknown	ligand	P27338	12913124|10592235
DB04149	target	Humans	unknown	inhibitor	Q07343	17139284|17016423|11752352
DB04149	target	Humans	unknown		Q08499	
DB04150	target	Humans	unknown		P19021	17139284|17016423|10592235
DB04151	target	Humans	unknown		P68133	17139284|17016423|10592235
DB04152	target	Humans	unknown		P42262	17139284|17016423|10592235
DB04153	target	Humans	unknown		P11766	17139284|17016423
DB04154	target	Shigella flexneri	unknown		Q83QN9	17139284|17016423
DB04154	target	Escherichia coli (strain K12)	unknown		P77173	10592235
DB04155	target	Escherichia coli (strain K12)	unknown		P00722	17139284|17016423
DB04156	target	Humans	unknown		Q9GZU7	17139284|17016423|10592235
DB04156	target	Escherichia coli (strain K12)	unknown		P75792	17139284|17016423
DB04156	target	Escherichia coli (strain K12)	unknown		P0AE67	17139284|17016423
DB04157	target	Serratia marcescens	unknown		P11797	17139284|17016423
DB04158	target	Escherichia coli (strain K12)	unknown		P26281	17139284|17016423
DB04160	target	Shigella flexneri	unknown		Q83P33	17139284|17016423
DB04160	target	Escherichia coli (strain K12)	unknown		P18843	17139284|17016423
DB04160	target	Mycobacterium tuberculosis	unknown		P9WKE1	17139284|17016423
DB04160	target	Escherichia coli (strain K12)	unknown		P06971	17139284|17016423
DB04160	target	Escherichia coli (strain K12)	unknown		P22939	17139284|17016423
DB04160	target	Escherichia coli (strain K12)	unknown		Q46822	17139284|17016423
DB04162	target	Brucella suis biovar 1 (strain 1330)	unknown		P61713	17139284|17016423
DB04162	target	Bacillus subtilis (strain 168)	unknown		P11998	17139284|17016423
DB04163	target	Yeast	unknown		P22906	17139284|17016423
DB04163	target	Humans	unknown		Q86XF0	10592235
DB04164	target	Pseudoalteromonas haloplanktis	unknown		P29957	17139284|17016423
DB04165	target	Rhodococcus erythropolis	unknown		Q9ZAG3	17139284|17016423
DB04166	target	Humans	unknown		Q96RQ9	17139284|17016423|10592235
DB04166	target	Humans	unknown		P14920	17139284|17016423|10592235
DB04167	target	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	unknown		Q9RYA6	
DB04168	target	Staphylococcus aureus	unknown		P56740	17139284|17016423|10592235
DB04169	target	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	unknown		P28720	17139284|17016423
DB04170	target	Escherichia coli (strain K12)	unknown		Q46822	17139284|17016423
DB04172	target	Humans	unknown		P00749	17139284|17016423
DB04173	target	Escherichia coli (strain K12)	unknown		P02943	
DB04173	target	Humans	unknown		P49789	17139284|17016423
DB04174	target	Enterobacter cloacae subsp. cloacae (strain ATCC 13047 / DSM 30054 / NBRC 13535 / NCDC 279-56)	unknown		P33038	17139284|17016423
DB04175	target	Humans	unknown		P09467	10592235
DB04176	target	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		Q05603	17139284|17016423
DB04178	target	Humans	unknown		P17213	17139284|17016423
DB04178	target	Humans	unknown		P12235	17139284|17016423|10592235
DB04179	target	Enterobacteria phage T4	unknown		P00720	17139284|17016423
DB04180	target	Humans	unknown		P00918	17139284|17016423|10592235
DB04182	target	Bacillus subtilis (strain 168)	unknown		O34667	17139284|17016423
DB04183	target	Propionibacterium freudenreichii subsp. shermanii	unknown		Q8GBW6	17139284|17016423
DB04185	target	Humans	unknown		P00480	17139284|17016423|10592235
DB04185	target	Humans	unknown		P50440	17139284|17016423
DB04186	target	Humans	unknown		P24941	17139284|17016423|10592235
DB04187	target	Humans	unknown		P09488	17139284|17016423|10592235
DB04188	target	Humans	unknown	inhibitor	Q9NWM0	31991839|30686964
DB04190	target		unknown		P03366	17139284|17016423
DB04191	target	SIV-mac	unknown		P05896	17139284|17016423
DB04194	target	Humans	unknown		P61626	17139284|17016423|10592235
DB04195	target	Humans	unknown		P11217	17139284|17016423|10592235
DB04196	target	Bacillus anthracis	unknown		Q81VW8	10592235
DB04197	target	Humans	unknown		P05089	17139284|17016423|10592235
DB04198	target	Trypanosoma cruzi	unknown		Q27796	
DB04198	target	Escherichia coli (strain K12)	unknown		P0ABP8	17139284|17016423
DB04199	target	Shigella sonnei	unknown		P0A1X3	17139284|17016423
DB04199	target	Shigella flexneri	unknown		P0A1X2	10592235
DB04199	target	Escherichia coli O157:H7	unknown		Q7DB61	10592235
DB04200	target	Humans	unknown		Q6PKH6	10592235
DB04201	target	Escherichia coli (strain K12)	unknown		P60906	17139284|17016423
DB04201	target	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown		P56194	17139284|17016423
